SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,Poss,STL_RATE,BLK_RATE,DREB_RATE,PF_RATE,TOV_RATE,PM_RATE,DIS,AST_RATE,FG3A_RATE,FTA_RATE,FGA_RATE,OGI,Contest_Rate,Rim_Deterrence,TO_Pressure,OnOff_Net
22024,1627759,0022401151,"Apr 08, 2025",BOS @ NYK,W,22.0,2,8,0.25,0,2,0.0,2,2,1.0,0,5,5,1,0,0,3,3,6,-2,1,17.6,0.0,0.0,0.28407476847906366,0.1704448610874382,0.1704448610874382,-0.11362990739162546,9.090392591330037,0.05681495369581273,0.11362990739162546,0.11362990739162546,0.4545196295665018,24.9985796261576,0.0,7.101869211976592,0.0,-2.556672916311573
22024,1627759,0022401137,"Apr 06, 2025",BOS vs. WAS,W,22.0,5,9,0.556,2,4,0.5,3,4,0.75,0,2,2,5,0,0,1,0,15,13,1,17.6,0.0,0.0,0.11362990739162546,0.0,0.05681495369581273,0.7385943980455655,18.464859951139136,0.28407476847906366,0.2272598147832509,0.2272598147832509,0.5113345832623145,51.985682631668645,0.0,2.8407476847906366,0.0,12.215215044599736
22024,1627759,0022401120,"Apr 04, 2025",BOS vs. PHX,W,28.0,10,16,0.625,3,4,0.75,8,9,0.889,0,5,5,3,0,0,1,0,31,21,1,22.400000000000002,0.0,0.0,0.2232043212356591,0.0,0.04464086424713182,0.9374581491897682,30.578992009285294,0.13392259274139545,0.17856345698852727,0.40176777822418636,0.7142538279541091,50.2209722780233,0.0,5.580108030891477,0.0,11.383420383018613
22024,1627759,0022401106,"Apr 02, 2025",BOS vs. MIA,L,29.0,10,20,0.5,2,6,0.333,2,3,0.667,2,7,9,4,0,0,3,2,24,-1,1,23.200000000000003,0.0,0.0,0.3017111331408128,0.0862031808973751,0.12930477134606264,-0.04310159044868755,16.163096418257833,0.1724063617947502,0.25860954269212527,0.12930477134606264,0.862031808973751,51.07538468169474,0.0,7.5427783285203205,0.0,1.0775397612171889
22024,1627759,0022401080,"Mar 29, 2025",BOS @ SAS,W,30.0,6,9,0.667,1,4,0.25,1,2,0.5,0,2,2,4,0,0,2,3,14,1,1,24.0,0.0,0.0,0.083329861255781,0.1249947918836715,0.083329861255781,0.0416649306278905,-0.20832465313945292,0.166659722511562,0.166659722511562,0.083329861255781,0.3749843756510145,32.290321236615135,0.0,2.0832465313945248,0.0,2.4998958376734297
22024,1627759,0022401058,"Mar 26, 2025",BOS @ PHX,W,28.0,7,15,0.467,4,9,0.444,6,6,1.0,0,3,3,5,1,0,1,4,24,24,1,22.400000000000002,0.04464086424713182,0.0,0.13392259274139545,0.17856345698852727,0.04464086424713182,1.0713807419311636,31.695013615463587,0.2232043212356591,0.40176777822418636,0.2678451854827909,0.6696129637069773,61.82759698227757,1.7142244919824292,3.3480648185348865,8.928172849426364,14.508280880317841
22024,1627759,0022401044,"Mar 24, 2025",BOS @ SAC,W,26.0,4,8,0.5,1,3,0.333,0,0,0.0,0,2,2,0,1,0,3,1,9,-1,1,20.8,0.04807461179750973,0.0,0.09614922359501946,0.04807461179750973,0.1442238353925292,-0.04807461179750973,15.143502716215565,0.0,0.1442238353925292,0.0,0.3845968943800778,16.826114129128406,1.846082842967578,2.4037305898754866,9.614922359501946,-2.644103648863035
22024,1627759,0022400968,"Mar 15, 2025",BOS @ BKN,W,24.0,3,8,0.375,1,3,0.333,1,2,0.5,0,6,6,3,1,2,0,0,8,9,1,19.200000000000003,0.052080620800999934,0.10416124160199987,0.3124837248059996,0.0,0.0,0.46872558720899943,73.6940784334149,0.1562418624029998,0.1562418624029998,0.10416124160199987,0.4166449664079995,32.810791104629956,5.999750010416232,28.644341440549965,10.416124160199987,7.81209312014999
22024,1627759,0022400946,"Mar 12, 2025",BOS vs. OKC,L,38.0,5,15,0.333,0,5,0.0,0,0,0.0,1,4,5,2,2,1,2,6,10,-2,1,30.400000000000002,0.06578730962797276,0.03289365481398638,0.13157461925594552,0.19736192888391826,0.06578730962797276,-0.06578730962797276,27.630670043748562,0.06578730962797276,0.1644682740699319,0.0,0.4934048222097957,25.16364593269958,3.7893739638430572,9.868096444195913,13.157461925594552,-0.32893654813986384
22024,1627759,0022400929,"Mar 10, 2025",BOS vs. UTA,W,38.0,8,20,0.4,0,5,0.0,10,11,0.909,0,8,8,7,3,1,3,1,26,17,1,30.400000000000002,0.09868096444195913,0.03289365481398638,0.26314923851189104,0.03289365481398638,0.09868096444195913,0.5591921318377684,62.99134896878392,0.23025558369790464,0.1644682740699319,0.36183020295385016,0.6578730962797276,53.45218907272786,5.05249861845741,13.157461925594552,19.736192888391827,8.71681852570639
22024,1627759,0022400918,"Mar 08, 2025",BOS vs. LAL,W,42.0,13,25,0.52,3,6,0.5,2,4,0.5,1,5,6,2,3,0,2,2,31,11,1,33.6,0.08928305705187346,0.0,0.14880509508645576,0.05952203803458231,0.05952203803458231,0.3273712091902027,39.43335019791078,0.05952203803458231,0.17856611410374693,0.11904407606916462,0.7440254754322788,35.86202791583584,3.428489797861956,3.720127377161394,17.856611410374693,3.571322282074939
