SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,Poss,STL_RATE,BLK_RATE,DREB_RATE,PF_RATE,TOV_RATE,PM_RATE,DIS,AST_RATE,FG3A_RATE,FTA_RATE,FGA_RATE,OGI,Contest_Rate,Rim_Deterrence,TO_Pressure,OnOff_Net
22024,202710,0022401198,"Apr 13, 2025",GSW vs. LAC,L,48.0,12,20,0.6,0,2,0.0,6,9,0.667,0,1,1,9,1,1,1,1,30,2,1,38.400000000000006,0.02604098851592406,0.02604098851592406,0.02604098851592406,0.02604098851592406,0.02604098851592406,0.05208197703184812,15.364183224395196,0.23436889664331656,0.05208197703184812,0.23436889664331656,0.5208197703184813,40.23332725710267,1.999958334201371,5.859222416082913,5.208197703184812,4.817582875445952
22024,202710,0022401183,"Apr 11, 2025",GSW @ POR,W,28.0,6,10,0.6,1,2,0.5,11,11,1.0,1,4,5,7,2,0,0,0,24,22,1,22.400000000000002,0.08928172849426363,0.0,0.17856345698852727,0.0,0.0,0.9820990134369,55.80108030891478,0.3124860497299227,0.08928172849426363,0.49104950671845,0.4464086424713182,54.68505870273648,3.4284489839648584,4.464086424713182,17.856345698852728,16.070711128967453
22024,202710,0022401163,"Apr 09, 2025",GSW vs. SAS,L,38.0,5,8,0.625,2,2,1.0,16,17,0.941,2,2,4,7,2,0,1,1,28,-9,1,30.400000000000002,0.06578730962797276,0.0,0.06578730962797276,0.03289365481398638,0.03289365481398638,-0.2960428933258774,18.25597842176244,0.23025558369790464,0.06578730962797276,0.5591921318377684,0.26314923851189104,45.55771191737113,2.526249309228705,1.644682740699319,13.157461925594552,1.151277918489523
22024,202710,0022401154,"Apr 08, 2025",GSW @ PHX,W,20.0,2,4,0.5,0,0,0.0,6,7,0.857,1,1,2,3,2,0,0,0,10,22,1,16.0,0.12499218798825072,0.0,0.06249609399412536,0.0,0.0,1.3749140678707579,63.121054934066606,0.18748828198237608,0.0,0.4374726579588775,0.24998437597650144,34.68533216673958,4.7997600119994,1.562402349853134,24.998437597650145,17.4989063183551
22024,202710,0022401143,"Apr 06, 2025",GSW vs. HOU,L,33.0,4,7,0.571,1,1,1.0,4,4,1.0,2,3,5,3,2,1,1,2,13,-18,1,26.400000000000002,0.07575470626112646,0.03787735313056323,0.11363205939168969,0.07575470626112646,0.03787735313056323,-0.6817923563501381,26.892920722699902,0.11363205939168969,0.03787735313056323,0.15150941252225292,0.2651414719139426,21.77947805007386,4.363504136238296,10.416272110904888,15.15094125222529,-5.113442672626036
22024,202710,0022401125,"Apr 04, 2025",GSW vs. DEN,W,34.0,6,13,0.462,1,3,0.333,6,6,1.0,3,0,3,5,5,0,1,2,19,21,1,27.200000000000003,0.18381677144222636,0.0,0.0,0.07352670857689055,0.03676335428844527,0.7720304400573507,62.681519061799186,0.18381677144222636,0.11029006286533581,0.22058012573067162,0.47792360574978854,38.050071688540854,7.058615923061087,0.0,36.76335428844527,10.845189515091354
22024,202710,0022401117,"Apr 03, 2025",GSW @ LAL,W,36.0,4,7,0.571,1,2,0.5,2,2,1.0,3,1,4,2,3,0,1,0,11,-1,1,28.8,0.1041630498941009,0.0,0.034721016631366966,0.0,0.034721016631366966,-0.034721016631366966,32.464150550328114,0.06944203326273393,0.06944203326273393,0.06944203326273393,0.24304711641956875,16.839693066212977,3.999888891975223,0.8680254157841741,20.83260997882018,0.5208152494705045
22024,202710,0022401100,"Apr 01, 2025",GSW @ MEM,W,38.0,7,11,0.636,1,2,0.5,12,12,1.0,1,5,6,4,3,0,2,1,27,6,1,30.400000000000002,0.09868096444195913,0.0,0.1644682740699319,0.03289365481398638,0.06578730962797276,0.19736192888391826,42.432814710042436,0.13157461925594552,0.06578730962797276,0.39472385776783653,0.36183020295385016,35.36067892503535,3.7893739638430572,4.1117068517482975,19.736192888391827,3.6183020295385013
22024,202710,0022401086,"Mar 30, 2025",GSW @ SAS,W,24.0,4,5,0.8,1,2,0.5,4,4,1.0,1,2,3,8,4,0,4,0,13,26,1,19.200000000000003,0.20832248320399974,0.0,0.10416124160199987,0.0,0.20832248320399974,1.3540961408259984,84.89141190562991,0.4166449664079995,0.10416124160199987,0.20832248320399974,0.26040310400499966,48.17457424092494,7.999666680554975,2.6040310400499966,41.664496640799946,18.749023488359974
22024,202710,0022401072,"Mar 28, 2025",GSW @ NOP,W,35.0,6,13,0.462,1,6,0.167,5,7,0.714,7,3,10,4,1,0,2,0,18,7,1,28.0,0.03571301024963394,0.0,0.10713903074890183,0.0,0.07142602049926788,0.2499910717474376,20.892110996035857,0.14285204099853577,0.21427806149780365,0.2499910717474376,0.4642691332452412,41.06996178707903,1.3713893888746036,2.678475768722546,7.142602049926788,4.285561229956073
22024,202710,0022401047,"Mar 25, 2025",GSW @ MIA,L,29.0,5,12,0.417,0,2,0.0,1,1,1.0,5,1,6,2,1,0,0,0,11,-19,1,23.200000000000003,0.04310159044868755,0.0,0.04310159044868755,0.0,0.0,-0.8189302185250634,4.094651092625316,0.0862031808973751,0.0862031808973751,0.04310159044868755,0.5172190853842505,24.78341450799534,1.6551153408503154,1.0775397612171886,8.62031808973751,-6.465238567303132
