SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,Poss,STL_RATE,BLK_RATE,DREB_RATE,PF_RATE,TOV_RATE,PM_RATE,DIS,AST_RATE,FG3A_RATE,FTA_RATE,FGA_RATE,OGI,Contest_Rate,Rim_Deterrence,TO_Pressure,OnOff_Net
22024,1628378,0022401138,"Apr 06, 2025",CLE vs. SAC,L,33.0,7,16,0.438,1,6,0.167,4,7,0.571,1,5,6,6,2,0,3,3,19,-4,1,26.400000000000002,0.07575470626112646,0.0,0.18938676565281615,0.11363205939168969,0.11363205939168969,-0.15150941252225292,27.650467785311154,0.22726411878337938,0.22726411878337938,0.2651414719139426,0.6060376500890117,51.70258702321881,2.909002757492197,4.734669141320404,15.15094125222529,1.3257073595697135
22024,1628378,0022401124,"Apr 04, 2025",CLE @ SAS,W,34.0,8,18,0.444,6,11,0.545,4,6,0.667,1,2,3,7,1,1,4,0,26,5,1,27.200000000000003,0.03676335428844527,0.03676335428844527,0.07352670857689055,0.0,0.1470534171537811,0.18381677144222636,24.4476306018161,0.2573434800191169,0.404396897172898,0.22058012573067162,0.661740377192015,62.49770229035696,2.8234463692244347,9.190838572111318,7.352670857689055,4.779236057497886
22024,1628378,0022401103,"Apr 02, 2025",CLE vs. NYK,W,30.0,10,18,0.556,3,7,0.429,4,4,1.0,1,5,6,5,1,3,2,3,27,20,1,24.0,0.0416649306278905,0.1249947918836715,0.2083246531394525,0.1249947918836715,0.083329861255781,0.83329861255781,65.41394108578808,0.2083246531394525,0.29165451439523354,0.166659722511562,0.749968751302029,53.74776050997875,6.399786673777541,30.207074705220613,8.332986125578099,11.249531269530435
22024,1628378,0022401081,"Mar 30, 2025",CLE vs. LAC,W,37.0,9,19,0.474,2,9,0.222,4,4,1.0,1,11,12,7,4,0,2,2,24,15,1,29.6,0.1351305699131786,0.0,0.37160906726124115,0.0675652849565893,0.0675652849565893,0.5067396371744197,73.13942096550791,0.23647849734806253,0.30404378230465184,0.1351305699131786,0.6418702070875983,52.532009053748176,5.189048944623119,9.29022668153103,27.026113982635717,8.783487044356608
22024,1628378,0022401067,"Mar 28, 2025",CLE @ DET,L,36.0,12,24,0.5,3,8,0.375,11,13,0.846,2,3,5,3,1,0,3,5,38,-16,1,28.8,0.034721016631366966,0.0,0.1041630498941009,0.17360508315683482,0.1041630498941009,-0.5555362661018715,0.34721016631367085,0.1041630498941009,0.27776813305093573,0.45137321620777054,0.8333043991528072,57.810492691225996,1.3332962973250744,2.6040762473525225,6.944203326273393,-5.03454741154821
22024,1628378,0022401059,"Mar 27, 2025",CLE vs. SAS,W,35.0,8,18,0.444,4,9,0.444,5,5,1.0,3,5,8,14,1,1,1,1,25,6,1,28.0,0.03571301024963394,0.03571301024963394,0.1785650512481697,0.03571301024963394,0.03571301024963394,0.21427806149780365,34.64161994214492,0.4999821434948752,0.32141709224670545,0.1785650512481697,0.6428341844934109,73.39023606299774,2.742778777749207,11.60672833113103,7.142602049926788,11.60672833113103
22024,1628378,0022401030,"Mar 23, 2025",CLE @ UTA,W,21.0,5,13,0.385,0,5,0.0,6,9,0.667,0,3,3,4,2,0,1,2,16,20,1,16.8,0.11904053330158917,0.0,0.17856079995238378,0.11904053330158917,0.05952026665079459,1.1904053330158917,61.305874650318415,0.23808106660317835,0.2976013332539729,0.5356823998571513,0.7737634664603297,69.63871198142967,4.571210894719298,4.4640199988095945,23.808106660317836,15.772870662460564
22024,1628378,0022401021,"Mar 21, 2025",CLE @ PHX,L,31.0,2,18,0.111,0,8,0.0,3,4,0.75,0,4,4,3,2,0,0,0,7,-9,1,24.8,0.08064190960041934,0.0,0.16128381920083867,0.0,0.0,-0.362888593201887,31.651949518164592,0.12096286440062899,0.32256763840167735,0.16128381920083867,0.725777186403774,48.3851457602516,3.0966743008290054,4.032095480020967,16.128381920083868,-1.20962864400629
22024,1628378,0022401009,"Mar 19, 2025",CLE @ SAC,L,33.0,8,17,0.471,1,6,0.167,9,9,1.0,0,5,5,4,1,0,3,2,26,-1,1,26.400000000000002,0.03787735313056323,0.0,0.18938676565281615,0.07575470626112646,0.11363205939168969,-0.03787735313056323,19.50683686224006,0.15150941252225292,0.22726411878337938,0.34089617817506906,0.643915003219575,49.998106132343466,1.4545013787460985,4.734669141320404,7.575470626112645,0.9469338282640809
22024,1628378,0022400997,"Mar 18, 2025",CLE @ LAC,L,34.0,5,18,0.278,2,9,0.222,6,6,1.0,1,3,4,11,0,0,2,1,18,-19,1,27.200000000000003,0.0,0.0,0.11029006286533581,0.03676335428844527,0.07352670857689055,-0.6985037314804602,-5.330686371824565,0.404396897172898,0.3308701885960075,0.22058012573067162,0.661740377192015,69.1151060622771,0.0,2.7572515716333954,0.0,4.440892098500626e-16
22024,1628378,0022400979,"Mar 16, 2025",CLE vs. ORL,L,34.0,9,28,0.321,3,14,0.214,2,2,1.0,3,3,6,5,1,0,3,3,23,3,1,27.200000000000003,0.03676335428844527,0.0,0.11029006286533581,0.11029006286533581,0.11029006286533581,0.11029006286533581,13.786257858166978,0.18381677144222636,0.5146869600382338,0.07352670857689055,1.0293739200764676,66.90930480497039,1.4117231846122174,2.7572515716333954,7.352670857689055,3.1248851145178476
